"dataset","subregion","start_date","runtime","start_date_1","runtime_1","start_date_2","runtime_2","start_date_3","runtime_3","start_date_4","runtime_4"
"united-states","Iowa",2020-10-02 03:01:32,3426.297,2020-10-01 00:38:33,4886.321,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,6653.768,2020-09-26 12:21:27,4552.964
"united-states","Kansas",2020-10-02 03:01:32,2261.283,2020-10-01 00:38:33,1768.85,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,3272.261,2020-09-26 12:21:27,2497.838
"united-states","Kentucky",2020-10-02 03:01:32,2647.748,2020-10-01 00:38:33,2649.153,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,4984.876,2020-09-26 12:21:27,-1
"united-states","Louisiana",2020-10-02 03:01:32,1699.975,2020-10-01 00:38:33,1997.983,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,2232.222,2020-09-26 12:21:27,1559.769
"united-states","Maine",2020-10-02 03:01:32,2266.663,2020-10-01 00:38:33,1963.696,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,3147.297,2020-09-26 12:21:27,1380.424
"united-states","Maryland",2020-10-02 03:01:32,3664.393,2020-10-01 00:38:33,5358.657,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,6059.779,2020-09-26 12:21:27,4325.632
"united-states","Massachusetts",2020-10-02 03:01:32,2099.878,2020-10-01 00:38:33,4646.999,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,3066.233,2020-09-26 12:21:27,1424.399
"united-states","Michigan",2020-10-02 03:01:32,2019.375,2020-10-01 00:38:33,1361.562,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,3475.069,2020-09-26 12:21:27,1987.738
"united-states","Minnesota",2020-10-02 03:01:32,4127.162,2020-10-01 00:38:33,3601.516,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,4752.751,2020-09-26 12:21:27,3018.954
"united-states","Mississippi",2020-10-02 03:01:32,5252.85,2020-10-01 00:38:33,4637.061,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,4923.112,2020-09-26 12:21:27,3232.673
"united-states","Missouri",2020-10-02 03:01:32,3908.374,2020-10-01 00:38:33,3330.729,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,-1,2020-09-26 12:21:27,3042.33
"united-states","Montana",2020-10-02 03:01:32,3145.84,2020-10-01 00:38:33,4495.944,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,6446.071,2020-09-26 12:21:27,4588.119
"united-states","Nebraska",2020-10-02 03:01:32,2468.675,2020-10-01 00:38:33,2651.235,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,4869.024,2020-09-26 12:21:27,2821.334
"united-states","Nevada",2020-10-02 03:01:32,5442.836,2020-10-01 00:38:33,4552.585,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,5742.86,2020-09-26 12:21:27,3501.316
"united-states","New Hampshire",2020-10-02 03:01:32,3831.084,2020-10-01 00:38:33,3666.983,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,4522.708,2020-09-26 12:21:27,2928.252
"united-states","New Jersey",2020-10-02 03:01:32,2580.491,2020-10-01 00:38:33,2488.594,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,2729.041,2020-09-26 12:21:27,1166.255
"united-states","New Mexico",2020-10-02 03:01:32,4459.06,2020-10-01 00:38:33,-1,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,5292.136,2020-09-26 12:21:27,3761.774
"united-states","New York",2020-10-02 03:01:32,2345.427,2020-10-01 00:38:33,3365.559,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,6682.727,2020-09-26 12:21:27,4222.924
"united-states","North Carolina",2020-10-02 03:01:32,5610.8,2020-10-01 00:38:33,5792.113,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,7379.786,2020-09-26 12:21:27,4244.719
"united-states","North Dakota",2020-10-02 03:01:32,-1,2020-10-01 00:38:33,3861.893,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,5449.843,2020-09-26 12:21:27,2671.686
"united-states","Northern Mariana Islands",2020-10-02 03:01:32,1217.136,2020-10-01 00:38:33,1254.641,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,2319.601,2020-09-26 12:21:27,950.116
"united-states","Ohio",2020-10-02 03:01:32,4632.351,2020-10-01 00:38:33,4298.638,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,7081.754,2020-09-26 12:21:27,4389.917
"united-states","Oklahoma",2020-10-02 03:01:32,3667.973,2020-10-01 00:38:33,3686.348,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,5534.431,2020-09-26 12:21:27,2566.527
"united-states","Oregon",2020-10-02 03:01:32,4560.15,2020-10-01 00:38:33,3566.096,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,5695.1,2020-09-26 12:21:27,3670.659
"united-states","Pennsylvania",2020-10-02 03:01:32,2609.645,2020-10-01 00:38:33,2487.984,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,4752.793,2020-09-26 12:21:27,1924.668
"united-states","Puerto Rico",2020-10-02 03:01:32,3165.515,2020-10-01 00:38:33,2355.474,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,4105.498,2020-09-26 12:21:27,1845.815
"united-states","Rhode Island",2020-10-02 03:01:32,1659.23,2020-10-01 00:38:33,1804.042,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,2746.467,2020-09-26 12:21:27,1570.742
"united-states","South Carolina",2020-10-02 03:01:32,2829.369,2020-10-01 00:38:33,3892.648,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,4368.293,2020-09-26 12:21:27,3922.194
"united-states","South Dakota",2020-10-02 03:01:32,6053.252,2020-10-01 00:38:33,5169.956,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,8052.029,2020-09-26 12:21:27,4667.243
"united-states","Tennessee",2020-10-02 03:01:32,3435.007,2020-10-01 00:38:33,4244.614,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,5547.275,2020-09-26 12:21:27,3054.116
"united-states","Texas",2020-10-02 03:01:32,3572.612,2020-10-01 00:38:33,3729.126,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,4667.082,2020-09-26 12:21:27,4078.244
"united-states","Utah",2020-10-02 03:01:32,3358.623,2020-10-01 00:38:33,3796.578,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,6011.099,2020-09-26 12:21:27,4670.957
"united-states","Vermont",2020-10-02 03:01:32,1766.521,2020-10-01 00:38:33,2531.219,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,4027.951,2020-09-26 12:21:27,1951.936
"united-states","Virgin Islands",2020-10-02 03:01:32,1974.108,2020-10-01 00:38:33,1644.252,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,2654.234,2020-09-26 12:21:27,2097.96
"united-states","Virginia",2020-10-02 03:01:32,3989.538,2020-10-01 00:38:33,4216.257,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,6245.413,2020-09-26 12:21:27,4225.731
"united-states","Washington",2020-10-02 03:01:32,3513.118,2020-10-01 00:38:33,2763.486,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,6191.721,2020-09-26 12:21:27,2952.78
"united-states","West Virginia",2020-10-02 03:01:32,2667.459,2020-10-01 00:38:33,2668.313,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,4310.458,2020-09-26 12:21:27,3452.48
"united-states","Wisconsin",2020-10-02 03:01:32,3619.076,2020-10-01 00:38:33,4579.255,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,6331.429,2020-09-26 12:21:27,3940.083
"united-states","Wyoming",2020-10-02 03:01:32,-1,2020-10-01 00:38:33,3564.553,2020-09-30 00:01:21,-1,2020-09-29 00:53:46,4671.288,2020-09-26 12:21:27,2435.711
"cases","",2020-09-26 02:43:12,-1,2020-09-25 00:01:59,-1,2020-09-14 23:48:36,-1,NA,NA,NA,NA
"deaths","",2020-09-26 03:16:16,-1,2020-09-25 00:02:53,-1,2020-09-16 10:13:27,-1,2020-09-15 00:05:56,-1,NA,NA
"regional-cases","",2020-09-26 02:23:32,-1,2020-09-25 00:01:32,-1,2020-09-16 10:22:14,-1,2020-09-15 00:06:14,-1,NA,NA
"regional-deaths","",2020-09-26 03:06:03,-1,2020-09-25 00:02:26,-1,2020-09-16 10:22:33,-1,2020-09-15 00:06:29,-1,NA,NA
"colombia","Amazonas",2020-10-01 22:03:59,1207.42,2020-09-27 02:33:31,707.089,2020-09-27 09:12:25,1487.827,2020-09-21 10:20:06,981.535,2020-09-20 08:57:40,1012.517
"colombia","Antioquia",2020-10-01 22:03:59,2213.406,2020-09-27 02:33:31,1444.425,2020-09-27 09:12:25,2657.053,2020-09-21 10:20:06,1016.011,2020-09-20 08:57:40,1037.871
"colombia","Arauca",2020-10-01 22:03:59,1079.547,2020-09-27 02:33:31,886.885000000002,2020-09-27 09:12:25,1643.661,2020-09-21 10:20:06,674.291,2020-09-20 08:57:40,626.333
"colombia","Archipielago de san andres providencia y santa catalina",2020-10-01 22:03:59,1174.817,2020-09-27 02:33:31,573.146000000001,2020-09-27 09:12:25,1228.71,2020-09-21 10:20:06,742.644,2020-09-20 08:57:40,298.377
"colombia","Atlantico",2020-10-01 22:03:59,2142.875,2020-09-27 02:33:31,1728.525,2020-09-27 09:12:25,3183.379,2020-09-21 10:20:06,1344.794,2020-09-20 08:57:40,1163.247
"colombia","Bogota",2020-10-01 22:03:59,2031.284,2020-09-27 02:33:31,1599.537,2020-09-27 09:12:25,2728.635,2020-09-21 10:20:06,1294.224,2020-09-20 08:57:40,1411.959
"colombia","Bolivar",2020-10-01 22:03:59,2045.922,2020-09-27 02:33:31,1253.546,2020-09-27 09:12:25,2492.196,2020-09-21 10:20:06,688.43,2020-09-20 08:57:40,872.821
"colombia","Boyaca",2020-10-01 22:03:59,1419.687,2020-09-27 02:33:31,948.695,2020-09-27 09:12:25,1706.25,2020-09-21 10:20:06,883.659,2020-09-20 08:57:40,831.626
"colombia","Caldas",2020-10-01 22:03:59,2507.169,2020-09-27 02:33:31,1448.698,2020-09-27 09:12:25,2631.65,2020-09-21 10:20:06,1392.949,2020-09-20 08:57:40,1482.166
"colombia","Caqueta",2020-10-01 22:03:59,1939.043,2020-09-27 02:33:31,1154.68,2020-09-27 09:12:25,1767.691,2020-09-21 10:20:06,871.369,2020-09-20 08:57:40,1019.802
"colombia","Casanare",2020-10-01 22:03:59,1586.574,2020-09-27 02:33:31,1205.429,2020-09-27 09:12:25,1709.578,2020-09-21 10:20:06,662.659,2020-09-20 08:57:40,722.035
"colombia","Cauca",2020-10-01 22:03:59,2028.999,2020-09-27 02:33:31,1279.601,2020-09-27 09:12:25,1812.376,2020-09-21 10:20:06,767.78,2020-09-20 08:57:40,1085.198
"colombia","Cesar",2020-10-01 22:03:59,2290.926,2020-09-27 02:33:31,1058.688,2020-09-27 09:12:25,1758.292,2020-09-21 10:20:06,722.459,2020-09-20 08:57:40,811.493
"colombia","Choco",2020-10-01 22:03:59,1361.462,2020-09-27 02:33:31,957.281999999999,2020-09-27 09:12:25,1580.945,2020-09-21 10:20:06,459.848,2020-09-20 08:57:40,672.943
"colombia","Cordoba",2020-10-01 22:03:59,2375.232,2020-09-27 02:33:31,1326.086,2020-09-27 09:12:25,2475.452,2020-09-21 10:20:06,874.391,2020-09-20 08:57:40,888.314
"colombia","Cundinamarca",2020-10-01 22:03:59,2037.387,2020-09-27 02:33:31,1739.665,2020-09-27 09:12:25,2560.439,2020-09-21 10:20:06,961.944,2020-09-20 08:57:40,936.336
"colombia","Guainia",2020-10-01 22:03:59,361.573,2020-09-27 02:33:31,220.52,2020-09-27 09:12:25,436.283,2020-09-21 10:20:06,203.846,2020-09-20 08:57:40,158.472
"colombia","Guaviare",2020-10-01 22:03:59,1952.75,2020-09-27 02:33:31,1292.394,2020-09-27 09:12:25,1853.204,2020-09-21 10:20:06,715.746,2020-09-20 08:57:40,883.386
"colombia","Huila",2020-10-01 22:03:59,1704.582,2020-09-27 02:33:31,892.304,2020-09-27 09:12:25,1628.332,2020-09-21 10:20:06,802.435,2020-09-20 08:57:40,869.542
"colombia","La guajira",2020-10-01 22:03:59,1443.64,2020-09-27 02:33:31,1323.72,2020-09-27 09:12:25,2346.562,2020-09-21 10:20:06,966.124,2020-09-20 08:57:40,865.566
"colombia","Magdalena",2020-10-01 22:03:59,2195.898,2020-09-27 02:33:31,1390.854,2020-09-27 09:12:25,2161.104,2020-09-21 10:20:06,946.85,2020-09-20 08:57:40,755.408
"colombia","Meta",2020-10-01 22:03:59,1670.648,2020-09-27 02:33:31,1269.93,2020-09-27 09:12:25,2316.235,2020-09-21 10:20:06,972.711,2020-09-20 08:57:40,860.216
"colombia","Narino",2020-10-01 22:03:59,1775.62,2020-09-27 02:33:31,1077.79,2020-09-27 09:12:25,1785.622,2020-09-21 10:20:06,644.378,2020-09-20 08:57:40,880.586
"colombia","Norte de santander",2020-10-01 22:03:59,2176.936,2020-09-27 02:33:31,1418.188,2020-09-27 09:12:25,2064.806,2020-09-21 10:20:06,1458.336,2020-09-20 08:57:40,902.424
"colombia","Putumayo",2020-10-01 22:03:59,2058.039,2020-09-27 02:33:31,1397.378,2020-09-27 09:12:25,2456.353,2020-09-21 10:20:06,1386.398,2020-09-20 08:57:40,915.342
"colombia","Quindio",2020-10-01 22:03:59,1495.77,2020-09-27 02:33:31,1106.872,2020-09-27 09:12:25,1417.275,2020-09-21 10:20:06,615.912,2020-09-20 08:57:40,719.444
"colombia","Risaralda",2020-10-01 22:03:59,1935.791,2020-09-27 02:33:31,843.725999999999,2020-09-27 09:12:25,1730.476,2020-09-21 10:20:06,647.987,2020-09-20 08:57:40,826.938
"colombia","Santander",2020-10-01 22:03:59,2045.299,2020-09-27 02:33:31,1569.076,2020-09-27 09:12:25,2388.461,2020-09-21 10:20:06,1004.86,2020-09-20 08:57:40,926.723
"colombia","Sucre",2020-10-01 22:03:59,2270.452,2020-09-27 02:33:31,1543.93,2020-09-27 09:12:25,2064.874,2020-09-21 10:20:06,1008.968,2020-09-20 08:57:40,1419.358
"colombia","Tolima",2020-10-01 22:03:59,1457.231,2020-09-27 02:33:31,1061.811,2020-09-27 09:12:25,1687.263,2020-09-21 10:20:06,700.918,2020-09-20 08:57:40,553.897
"colombia","Valle del cauca",2020-10-01 22:03:59,2310.565,2020-09-27 02:33:31,2061.632,2020-09-27 09:12:25,1959.436,2020-09-21 10:20:06,885.793,2020-09-20 08:57:40,867.881
"colombia","Vaupes",2020-10-01 22:03:59,2753.038,2020-09-27 02:33:31,1952.589,2020-09-27 09:12:25,2510.07,2020-09-21 10:20:06,1059.065,2020-09-20 08:57:40,1338.619
"colombia","Vichada",2020-10-01 22:03:59,2891.162,2020-09-27 02:33:31,738.224000000002,2020-09-27 09:12:25,952.213,2020-09-21 10:20:06,389.341,2020-09-20 08:57:40,557.465
"russia","Adygea Republic",2020-09-29 16:41:58,3762.89,2020-09-27 08:02:32,6681.919,2020-09-16 02:12:57,4043.924,NA,NA,NA,NA
"russia","Altai Krai",2020-09-29 16:41:58,12260.874,2020-09-27 08:02:32,7989.452,2020-09-16 02:12:57,5584.07,NA,NA,NA,NA
"russia","Altai Republic",2020-09-29 16:41:58,3816.706,2020-09-27 08:02:32,3150.306,2020-09-16 02:12:57,2527.535,NA,NA,NA,NA
"russia","Amur Oblast",2020-09-29 16:41:58,9851.777,2020-09-27 08:02:32,4468.053,2020-09-16 02:12:57,-1,NA,NA,NA,NA
"russia","Arkhangelsk Oblast",2020-09-29 16:41:58,9487.597,2020-09-27 08:02:32,5604.211,2020-09-16 02:12:57,3448.576,NA,NA,NA,NA
"russia","Astrakhan Oblast",2020-09-29 16:41:58,7586.375,2020-09-27 08:02:32,4365.55,2020-09-16 02:12:57,2342.95299999999,NA,NA,NA,NA
"russia","Bashkortostan Republic",2020-09-29 16:41:58,8388.403,2020-09-27 08:02:32,6387.254,2020-09-16 02:12:57,4419.327,NA,NA,NA,NA
"russia","Belgorod Oblast",2020-09-29 16:41:58,5726.575,2020-09-27 08:02:32,5535.919,2020-09-16 02:12:57,2392.083,NA,NA,NA,NA
"russia","Bryansk Oblast",2020-09-29 16:41:58,7338.98,2020-09-27 08:02:32,4749.908,2020-09-16 02:12:57,4414.947,NA,NA,NA,NA
"russia","Buryatia Republic",2020-09-29 16:41:58,7978.386,2020-09-27 08:02:32,3984.913,2020-09-16 02:12:57,-1,NA,NA,NA,NA
"russia","Chechen Republic",2020-09-29 16:41:58,3647.406,2020-09-27 08:02:32,3506.371,2020-09-16 02:12:57,2115.639,NA,NA,NA,NA
"russia","Chelyabinsk Oblast",2020-09-29 16:41:58,7117.333,2020-09-27 08:02:32,7004.087,2020-09-16 02:12:57,3459.253,NA,NA,NA,NA
"russia","Chukotka Autonomous Okrug",2020-09-29 16:41:58,1295.365,2020-09-27 08:02:32,1650.70699999999,2020-09-16 02:12:57,1209.186,NA,NA,NA,NA
"russia","Chuvashia Republic",2020-09-29 16:41:58,8280.693,2020-09-27 08:02:32,5937.184,2020-09-16 02:12:57,3215.329,NA,NA,NA,NA
"russia","Dagestan Republic",2020-09-29 16:41:58,7548.546,2020-09-27 08:02:32,6100.984,2020-09-16 02:12:57,5079.324,NA,NA,NA,NA
"russia","Ingushetia Republic",2020-09-29 16:41:58,4592.731,2020-09-27 08:02:32,3771.97300000001,2020-09-16 02:12:57,2580.191,NA,NA,NA,NA
"russia","Irkutsk Oblast",2020-09-29 16:41:58,8377.844,2020-09-27 08:02:32,4993.762,2020-09-16 02:12:57,2181.845,NA,NA,NA,NA
"russia","Ivanovo Oblast",2020-09-29 16:41:58,9938.914,2020-09-27 08:02:32,6922.66,2020-09-16 02:12:57,4586.498,NA,NA,NA,NA
"russia","Jewish Autonomous Okrug",2020-09-29 16:41:58,7564.653,2020-09-27 08:02:32,1790.339,2020-09-16 02:12:57,1110.40399999999,NA,NA,NA,NA
"russia","Kabardino-Balkarian Republic",2020-09-29 16:41:58,13337.747,2020-09-27 08:02:32,4815.55,2020-09-16 02:12:57,2821.447,NA,NA,NA,NA
"russia","Kaliningrad Oblast",2020-09-29 16:41:58,2477.759,2020-09-27 08:02:32,4777.735,2020-09-16 02:12:57,2435.381,NA,NA,NA,NA
"russia","Kalmykia Republic",2020-09-29 16:41:58,2896.452,2020-09-27 08:02:32,6598.287,2020-09-16 02:12:57,4970.503,NA,NA,NA,NA
"russia","Kaluga Oblast",2020-09-29 16:41:58,11076.124,2020-09-27 08:02:32,5404.308,2020-09-16 02:12:57,3241.43599999999,NA,NA,NA,NA
"russia","Kamchatka Krai",2020-09-29 16:41:58,6229.499,2020-09-27 08:02:32,5046.433,2020-09-16 02:12:57,3238.659,NA,NA,NA,NA
"russia","Karachay-Cherkess Republic",2020-09-29 16:41:58,7197.518,2020-09-27 08:02:32,7509.929,2020-09-16 02:12:57,3272.881,NA,NA,NA,NA
"russia","Karelia Republic",2020-09-29 16:41:58,4692.887,2020-09-27 08:02:32,4109.785,2020-09-16 02:12:57,1881.377,NA,NA,NA,NA
"russia","Kemerovo Oblast",2020-09-29 16:41:58,8678.254,2020-09-27 08:02:32,5063.419,2020-09-16 02:12:57,2343.701,NA,NA,NA,NA
"russia","Khabarovsk Krai",2020-09-29 16:41:58,8014.376,2020-09-27 08:02:32,4653.379,2020-09-16 02:12:57,3441.226,NA,NA,NA,NA
"russia","Khakassia Republic",2020-09-29 16:41:58,10704.531,2020-09-27 08:02:32,3072.182,2020-09-16 02:12:57,1991.52499999999,NA,NA,NA,NA
"russia","Khanty-Mansi Autonomous Okrug",2020-09-29 16:41:58,9486.039,2020-09-27 08:02:32,4034.575,2020-09-16 02:12:57,2909.449,NA,NA,NA,NA
"russia","Kirov Oblast",2020-09-29 16:41:58,9138.359,2020-09-27 08:02:32,6698.88200000001,2020-09-16 02:12:57,5091.474,NA,NA,NA,NA
"russia","Komi Republic",2020-09-29 16:41:58,12919.759,2020-09-27 08:02:32,4069.531,2020-09-16 02:12:57,4121.464,NA,NA,NA,NA
"russia","Kostroma Oblast",2020-09-29 16:41:58,5614.742,2020-09-27 08:02:32,3251.387,2020-09-16 02:12:57,1942.391,NA,NA,NA,NA
"russia","Krasnodar Krai",2020-09-29 16:41:58,6717.751,2020-09-27 08:02:32,6751.59800000001,2020-09-16 02:12:57,3624.944,NA,NA,NA,NA
"russia","Krasnoyarsk Krai",2020-09-29 16:41:58,6040.983,2020-09-27 08:02:32,5375.079,2020-09-16 02:12:57,3550.03,NA,NA,NA,NA
"russia","Kurgan Oblast",2020-09-29 16:41:58,9849.393,2020-09-27 08:02:32,3985.034,2020-09-16 02:12:57,1988.666,NA,NA,NA,NA
"russia","Kursk Oblast",2020-09-29 16:41:58,5055.028,2020-09-27 08:02:32,6115.135,2020-09-16 02:12:57,2375.497,NA,NA,NA,NA
"russia","Leningrad Oblast",2020-09-29 16:41:58,6457,2020-09-27 08:02:32,4374.043,2020-09-16 02:12:57,2300.937,NA,NA,NA,NA
"russia","Lipetsk Oblast",2020-09-29 16:41:58,12819.667,2020-09-27 08:02:32,4715.348,2020-09-16 02:12:57,3631.13400000001,NA,NA,NA,NA
"russia","Magadan Oblast",2020-09-29 16:41:58,2865.215,2020-09-27 08:02:32,5505.775,2020-09-16 02:12:57,2223.872,NA,NA,NA,NA
"russia","Mari El Republic",2020-09-29 16:41:58,-1,2020-09-27 08:02:32,4545.578,2020-09-16 02:12:57,3760.59,NA,NA,NA,NA
"russia","Mordovia Republic",2020-09-29 16:41:58,6659.915,2020-09-27 08:02:32,4802.248,2020-09-16 02:12:57,2468.765,NA,NA,NA,NA
"russia","Moscow",2020-09-29 16:41:58,7505.922,2020-09-27 08:02:32,7809.352,2020-09-16 02:12:57,3976.68700000001,NA,NA,NA,NA
"russia","Moscow Oblast",2020-09-29 16:41:58,4113.711,2020-09-27 08:02:32,5360.997,2020-09-16 02:12:57,3167.40399999999,NA,NA,NA,NA
"russia","Murmansk Oblast",2020-09-29 16:41:58,9574.785,2020-09-27 08:02:32,5244.661,2020-09-16 02:12:57,2597.241,NA,NA,NA,NA
"russia","Nenets Autonomous Okrug",2020-09-29 16:41:58,1599.713,2020-09-27 08:02:32,2070.166,2020-09-16 02:12:57,1161.589,NA,NA,NA,NA
"russia","Nizhny Novgorod Oblast",2020-09-29 16:41:58,9100.839,2020-09-27 08:02:32,8376.48,2020-09-16 02:12:57,4781.294,NA,NA,NA,NA
"russia","North Ossetia - Alania Republic",2020-09-29 16:41:58,8308.234,2020-09-27 08:02:32,5067.097,2020-09-16 02:12:57,3754.078,NA,NA,NA,NA
"russia","Novgorod Oblast",2020-09-29 16:41:58,7051.119,2020-09-27 08:02:32,4135.68900000001,2020-09-16 02:12:57,2525.551,NA,NA,NA,NA
"russia","Novosibirsk Oblast",2020-09-29 16:41:58,-1,2020-09-27 08:02:32,5746.499,2020-09-16 02:12:57,3469.817,NA,NA,NA,NA
"russia","Omsk Oblast",2020-09-29 16:41:58,8262.631,2020-09-27 08:02:32,4267.07599999999,2020-09-16 02:12:57,3037.545,NA,NA,NA,NA
"russia","Orel Oblast",2020-09-29 16:41:58,12042.692,2020-09-27 08:02:32,6245.069,2020-09-16 02:12:57,3985.077,NA,NA,NA,NA
"russia","Orenburg Oblast",2020-09-29 16:41:58,7165.201,2020-09-27 08:02:32,5920.884,2020-09-16 02:12:57,3551.438,NA,NA,NA,NA
"russia","Penza Oblast",2020-09-29 16:41:58,4680.371,2020-09-27 08:02:32,6202.659,2020-09-16 02:12:57,3752.298,NA,NA,NA,NA
"russia","Perm Krai",2020-09-29 16:41:58,6481.911,2020-09-27 08:02:32,6369.36799999999,2020-09-16 02:12:57,3050.155,NA,NA,NA,NA
"russia","Primorsky Krai",2020-09-29 16:41:58,4781.383,2020-09-27 08:02:32,6133.127,2020-09-16 02:12:57,3404.503,NA,NA,NA,NA
"russia","Pskov Oblast",2020-09-29 16:41:58,2153.108,2020-09-27 08:02:32,4600.204,2020-09-16 02:12:57,2359.51,NA,NA,NA,NA
"russia","Republic of Crimea",2020-09-29 16:41:58,2524.572,2020-09-27 08:02:32,3462.91,2020-09-16 02:12:57,2205.907,NA,NA,NA,NA
"russia","Rostov Oblast",2020-09-29 16:41:58,5791.47,2020-09-27 08:02:32,5853.41,2020-09-16 02:12:57,3865.13600000001,NA,NA,NA,NA
"russia","Ryazan Oblast",2020-09-29 16:41:58,7140.78,2020-09-27 08:02:32,5244.83,2020-09-16 02:12:57,2924.854,NA,NA,NA,NA
"russia","Saint Petersburg",2020-09-29 16:41:58,13278.029,2020-09-27 08:02:32,7319.521,2020-09-16 02:12:57,-1,NA,NA,NA,NA
"russia","Sakha (Yakutiya) Republic",2020-09-29 16:41:58,8571.335,2020-09-27 08:02:32,4707.97,2020-09-16 02:12:57,2189.206,NA,NA,NA,NA
"russia","Sakhalin Oblast",2020-09-29 16:41:58,10397.787,2020-09-27 08:02:32,3987.672,2020-09-16 02:12:57,2177.433,NA,NA,NA,NA
"russia","Samara Oblast",2020-09-29 16:41:58,11743.725,2020-09-27 08:02:32,5082.772,2020-09-16 02:12:57,3258.786,NA,NA,NA,NA
"russia","Saratov Oblast",2020-09-29 16:41:58,6602.351,2020-09-27 08:02:32,5373.181,2020-09-16 02:12:57,3313.17,NA,NA,NA,NA
"russia","Sevastopol",2020-09-29 16:41:58,3048.513,2020-09-27 08:02:32,2039.70600000001,2020-09-16 02:12:57,729.232000000004,NA,NA,NA,NA
"russia","Smolensk Oblast",2020-09-29 16:41:58,8503.161,2020-09-27 08:02:32,6514.923,2020-09-16 02:12:57,4044.324,NA,NA,NA,NA
"russia","Stavropol Krai",2020-09-29 16:41:58,6154.224,2020-09-27 08:02:32,5527.251,2020-09-16 02:12:57,2254.54900000001,NA,NA,NA,NA
"russia","Sverdlovsk Oblast",2020-09-29 16:41:58,7980.201,2020-09-27 08:02:32,6593.867,2020-09-16 02:12:57,2821.392,NA,NA,NA,NA
"russia","Tambov Oblast",2020-09-29 16:41:58,-1,2020-09-27 08:02:32,4959.83700000001,2020-09-16 02:12:57,2442.27600000001,NA,NA,NA,NA
"russia","Tatarstan Republic",2020-09-29 16:41:58,4809.785,2020-09-27 08:02:32,5142.41,2020-09-16 02:12:57,2597.938,NA,NA,NA,NA
"russia","Tomsk Oblast",2020-09-29 16:41:58,9335.648,2020-09-27 08:02:32,4170.159,2020-09-16 02:12:57,2569.04,NA,NA,NA,NA
"russia","Tula Oblast",2020-09-29 16:41:58,9042.45,2020-09-27 08:02:32,5138.151,2020-09-16 02:12:57,4161.763,NA,NA,NA,NA
"russia","Tver Oblast",2020-09-29 16:41:58,3423.734,2020-09-27 08:02:32,5539.715,2020-09-16 02:12:57,2872.688,NA,NA,NA,NA
"russia","Tyumen Oblast",2020-09-29 16:41:58,7819.255,2020-09-27 08:02:32,4979.145,2020-09-16 02:12:57,2162.02600000001,NA,NA,NA,NA
"russia","Tyva Republic",2020-09-29 16:41:58,3561.961,2020-09-27 08:02:32,3628.41,2020-09-16 02:12:57,2280.175,NA,NA,NA,NA
"russia","Udmurt Republic",2020-09-29 16:41:58,8157.325,2020-09-27 08:02:32,7289.959,2020-09-16 02:12:57,4210.002,NA,NA,NA,NA
"russia","Ulyanovsk Oblast",2020-09-29 16:41:58,6729.156,2020-09-27 08:02:32,3663.303,2020-09-16 02:12:57,2163.219,NA,NA,NA,NA
"russia","Vladimir Oblast",2020-09-29 16:41:58,6869.93,2020-09-27 08:02:32,4028.11,2020-09-16 02:12:57,1840.896,NA,NA,NA,NA
"russia","Volgograd Oblast",2020-09-29 16:41:58,7107.657,2020-09-27 08:02:32,5499.392,2020-09-16 02:12:57,2797.532,NA,NA,NA,NA
